324530 9.274771 27.024908
292077 8.431214 20.088458
259624 7.583800 18.147580
227171 6.727361 17.561087
194718 5.891686 14.175892
162265 5.051881 10.761272
129812 4.218266 9.634661
97359 3.359874 7.695359
64906 2.488825 5.649457
32453 1.637322 3.983647
